,LightGBM,Seasonal Naive,BiLSTM,Rolling LightGBM,Risk-Aware CQR,Risk-Aware Bayesian,Oracle
2024-02-21,20.348477982881537,20.335497899548205,6.772929399548204,20.335497899548205,20.335497899548205,6.1234393045835525,24.034926500000005
2024-02-22,11.213780260531745,5.61264226053175,6.480525843865074,10.008558093865084,10.008558093865084,4.541255593865081,16.760531750000006
2024-02-23,8.44679138385131,8.44679138385131,9.719972800517978,10.396547300517978,10.396547300517978,9.719972800517978,14.04012391666667
2024-02-24,13.720758076563879,10.593918909897223,14.129834243230551,0.6635913265638855,13.511294826563883,14.129834243230551,17.752644583333336
2024-02-25,9.83532832583506,18.096103159168397,14.274741409168392,9.200460659168396,9.200460659168396,18.096103159168397,21.849504333333336
2024-02-26,1.9886470500566737,20.61984363339001,2.034953800056673,1.9886470500566737,5.090535050056673,2.9721004603952355,25.81822416666666
2024-02-27,0.12302851110884205,0.12302851110884205,6.324390094442174,7.254290177775511,0.12302851110884205,5.8184882157277045,12.827497583333335
2024-02-28,22.789095271490755,-6.095082228509245,9.856429271490757,22.789095271490755,7.341263021490754,9.856429271490757,26.43077508333333
2024-03-02,-0.47142563568391793,-2.2396813856839124,0.36079319764942497,-0.47142563568391793,1.9397821143160812,0.36079319764942497,10.521099916666671
2024-03-03,6.4748914291350665,-12.85832090419827,7.792864095801736,7.052158929135068,6.4748914291350665,6.619684905803622,14.0951275
2024-03-04,3.096165399209724,-6.970089017456946,16.652181232543057,17.647444649209724,13.25780068239775,14.40465195175638,22.18207041666667
2024-03-05,11.237444598003801,-18.25304206866287,9.924696264670466,11.237444598003801,11.056296264670467,9.747431940718256,15.469672500000005
2024-03-06,9.024018313686717,0.36225306368671895,8.089703480353386,9.024018313686717,9.024018313686717,8.089703480353386,13.554074666666667
2024-03-07,13.943026941025163,-3.4428383923081753,10.304585524358497,10.314240941025158,10.314240941025158,8.501285357691831,18.238704416666664
2024-03-08,6.104781422653726,8.324841172653723,5.105352089320391,6.124317255987059,6.974913672653724,5.105352089320391,14.035525416666665
2024-03-09,8.656291633210687,6.7012194665440195,8.911042049877354,8.656291633210687,8.357553299877358,8.911042049877354,13.223850666666662
2024-03-10,5.950253346619601,4.780011929952931,6.925982096619604,18.183166263286267,15.031894429952935,6.925982096619604,23.285688166666667
2024-03-11,7.859724663828004,6.343412997161337,11.893903330494673,7.859724663828004,9.09551399716134,8.622454938644605,52.42043016666666
2024-03-12,19.642935053123704,19.86771763645704,19.36341788645704,19.642935053123704,19.53728013645704,15.624237453159626,24.118876583333332
2024-03-13,19.11526303378367,16.872678450450334,19.303415867117,19.11526303378367,19.289756573255026,14.89561350934674,26.18475133333333
2024-03-14,12.582955110413593,13.82029527708026,12.449031360413594,12.582955110413593,13.183396255497957,9.666026267275468,18.320043833333337
2024-03-15,9.175496842251121,9.147772008917787,14.67887509225112,9.469541925584453,9.203565612339236,14.518803153799515,19.23797925
2024-03-16,-2.4108467766359176,-8.292200776635909,12.56379755669742,4.4691383900307535,0.6993547233640882,10.323684727348637,17.218409249999997
2024-03-17,6.388804211309964,21.08410646130997,19.8747807946433,6.388804211309964,20.60400024683228,14.921295528249773,25.96751083333333
2024-03-18,31.663590360015093,27.29033502668176,31.663590360015093,32.14136286001509,31.320798469993534,25.272698614383113,36.792648916666664
2024-03-19,12.902699753003827,12.902699753003827,24.569956086337164,30.239971086337167,12.902699753003827,5.790262913083289,41.8394665
2024-03-20,23.806408854026866,22.009719437360193,17.512144020693526,23.791944187360198,23.24854539820316,14.635831229196073,29.25538166666667
2024-03-21,42.930910818025595,13.208834068025588,9.981335484692245,52.17005423469226,42.777308500988816,7.134450155544232,58.26776216666667
2024-03-22,27.92750308906328,-4.6180052442700585,13.928171922396618,27.92750308906328,26.99951125780846,10.578905877996599,37.15831491666667
2024-03-23,-2.640727565103326,-4.50457839843666,-4.540305481769995,-2.640727565103326,-2.5303035899494466,-4.540305481769995,10.067001416666663
2024-03-24,3.911930200291728,4.643637533625064,5.700383283625063,3.911930200291728,-4.454578367399443,13.667021319354344,20.150105333333336
2024-03-25,25.177374204215546,6.06890937088221,25.177374204215546,18.81391303754888,23.99815410597958,10.232876452339735,31.273876333333327
2024-03-26,8.452003924528988,8.452003924528988,8.379655174528981,8.452003924528988,8.690124952371558,6.119236665952943,21.365129083333336
2024-03-27,13.154345310981338,12.626064560981337,-1.6787191890186683,13.154345310981338,10.679757227648004,-1.453826588318823,21.21451808333333
2024-03-28,17.648021452845565,17.338651619512234,11.263304369512234,17.338651619512234,13.078084613477563,11.263304369512234,22.596125249999996
2024-03-29,12.494685816067303,12.494685816067303,21.076837316067305,12.494685816067303,12.6669758160673,7.3902100175527865,25.191342749999997
2024-03-30,-1.2028969000079073,-3.272151816674569,10.97751243332543,-1.2028969000079073,-1.2028969000079073,7.3285381350387455,15.113794833333337
2024-04-02,5.997517983337342,-17.64869826666266,12.769931900004007,5.997517983337342,10.966038546508516,12.769931900004007,18.283259166666667
2024-04-03,10.035040321272774,-5.101965512060566,11.753888737939434,10.035040321272774,10.035040321272774,12.583987071272773,17.063822166666668
2024-04-04,11.691420791854775,-21.95125579147856,7.234219875188106,11.79594304185477,15.723233100228715,7.234219875188106,19.83531949999999
2024-04-05,18.944632054763808,-5.38708777856953,4.5591828880971335,18.944632054763808,18.944632054763808,3.5018157508909113,25.977147416666668
2024-04-06,21.29140141531183,5.944900998645171,14.855493165311838,10.176730998645166,9.776946153582491,12.939303522929013,25.705992416666657
2024-04-07,18.551201746326946,-4.598981170339718,18.394157412993614,18.106673329660282,18.106673329660282,18.394157412993614,22.703482916666665
2024-04-08,10.630316887702712,17.39596830436938,15.35996630436938,10.630316887702712,10.356809281683585,12.853377208663014,21.64484583333333
2024-04-09,16.242357252474065,8.470243585807395,20.131899585807393,16.620548502474062,12.686966856151173,11.528833844855889,24.24295458333333
2024-04-10,21.073073086932165,11.71102425359884,19.18263100359883,21.073073086932165,20.964475022606397,4.664918734772858,25.327366083333327
2024-04-11,12.303717306786229,6.674352306786233,7.434015890119564,12.303717306786229,12.303717306786229,6.369176932077864,16.87526408333333
2024-04-12,15.900143419885506,3.8413867532188384,15.199300169885504,15.900143419885506,15.789308278674499,15.199300169885504,20.013637166666665
2024-04-13,13.53884016206603,18.693499995399364,6.145893328732708,18.693499995399364,17.614018003600034,5.975093784412468,22.58847683333333
2024-04-14,5.833543702068507,4.6879881187351735,23.438781952068503,5.833543702068507,4.6879881187351735,15.5244262062717,29.869241833333334
2024-04-15,36.95105621378442,30.727707797117752,35.40970904711775,36.95105621378442,35.60757282270352,16.550192483781977,41.26802675
2024-04-16,12.916643263109982,34.83752376310998,34.83752376310998,12.807651513109981,12.3193080165464,23.221113241415523,39.77333266666667
2024-04-17,14.723461973332803,14.723461973332803,17.7564124733328,14.723461973332803,14.528456007473002,13.030385186150417,23.033727666666664
2024-04-18,26.37623823806057,16.53244123806056,26.37623823806057,28.753886904727235,28.29670613727906,16.36714140053855,33.73162225
2024-04-19,10.033420606323535,24.11479327299021,24.151803272990207,10.033420606323535,9.643209892309802,19.889471533486553,30.081271166666667
2024-04-20,12.128172473054942,17.136668889721612,15.763483306388277,12.17373122305494,17.136668889721612,15.742362953060578,22.5653635
2024-04-21,12.245416557612728,7.581277724279392,10.862192640946056,12.245416557612728,15.256490140946063,10.862192640946056,20.60181533333333
2024-04-22,20.835357455911918,14.289109205911917,26.69722587257859,20.43753462257858,21.752950132954194,20.05600151790963,35.55473683333333
2024-04-23,22.78115723477302,22.78115723477302,9.602194068106353,22.78115723477302,22.529153621078542,7.753907483209134,27.59719891666667
2024-04-24,15.396838081071753,12.72817649773842,12.530033997738421,15.213639414405087,15.392318219634252,8.885581164368237,20.234630416666665
2024-04-25,22.171409992133796,7.714450575467136,21.53066174213379,22.171409992133796,21.646225539490263,16.90913558286167,27.022820083333333
2024-04-26,21.006363089014414,21.006363089014414,20.881167672347747,20.881167672347747,21.006363089014414,19.07388281429899,25.42063783333333
2024-04-27,5.273505147659524,2.1171954809928586,6.381110730992859,4.066899397659526,2.1171954809928586,6.182525699669086,13.141590083333332
2024-04-28,22.45236117466127,6.061808424661269,15.50021542466127,22.45236117466127,22.45236117466127,13.046078779863869,26.917676666666672
2024-04-29,42.436277074110265,-29.548805842556405,35.014328990776924,42.436277074110265,40.07744100234171,17.52036493065446,46.96834625
2024-05-02,35.29622862213603,20.69057112213602,32.90616312213602,35.29622862213603,33.9106343071194,18.59682674145352,41.34196641666668
2024-05-03,9.154110442859455,3.8078301095261295,22.75761127619279,9.154110442859455,22.064557568177992,11.742438609543678,29.11336433333333
2024-05-04,11.763470373259729,-12.806159376740265,13.2250100399264,11.34097887325973,10.903831233923633,12.001443022325832,20.44602675
2024-05-05,15.843557344420724,4.288736177754053,11.832652177754056,15.843557344420724,15.843557344420724,16.223753844420724,23.293563166666665
2024-05-06,16.310740894782906,21.939913811449582,20.45496464478291,16.310740894782906,15.655479822165436,12.460075656122783,30.339606583333342
2024-05-07,19.50286463425862,12.64487796759196,24.281939634258624,26.755882800925278,16.929410820423772,20.635033796396748,34.80098483333334
2024-05-08,36.890502444920784,36.890502444920784,42.81130444492078,36.890502444920784,36.44576330771481,15.780187308094874,57.23800241666666
2024-05-09,8.221463594097248,9.21186726076392,26.738891510763914,8.221463594097248,7.658446314453539,16.352541211161707,34.42488308333333
2024-05-10,12.5761411251343,13.572213875134302,11.932938708467635,13.572213875134302,12.971324435848178,11.932938708467635,19.81245541666667
2024-05-11,7.261128567193431,2.767333900526765,6.272453817193437,7.261128567193431,7.261128567193431,5.751819483860103,15.03469158333333
2024-05-12,17.069351407940296,15.120802074606964,9.528098574606968,17.069351407940296,15.699998502756598,8.064910657940299,23.434929833333335
2024-05-13,12.655123486603273,19.209500486603275,25.694299069936605,12.655123486603273,10.45663517955127,15.88899387393002,32.137018999999995
2024-05-14,5.154311697423999,5.154311697423999,22.08942919742399,6.049892447423993,6.462466782743124,10.042730847431681,29.236333416666664
2024-05-15,14.500350740182789,15.039359323516123,10.014260740182792,14.500350740182789,13.51222309503428,4.048375132790299,21.943730666666664
2024-05-16,29.977243515721028,17.27035301572102,29.977243515721028,17.27035301572102,16.277406244637557,14.372853999031882,36.196941416666675
2024-05-17,7.801190644341521,34.73319564434152,33.23329522767486,7.294378977674853,7.507426914821424,16.568900395499366,40.75563475
2024-05-18,16.063302142407544,-2.737954274259117,17.781468809074234,16.063302142407544,15.762948028808095,13.086698712847358,24.687611583333343
2024-05-19,33.380309678195154,17.971678594861825,32.96578009486182,33.380309678195154,17.424169542052216,20.203409122772708,39.348536249999995
2024-05-20,51.43119616175373,51.43119616175373,51.5293163284204,53.633691911753736,49.7891132948091,17.30229018583123,59.51182875
2024-05-21,56.566786572475664,33.74329673914232,49.50194582247566,49.877500405809,49.24489654007592,13.974706817621165,63.52081
2024-05-22,65.69437455543212,7.117935638765452,56.36119163876545,65.69437455543212,53.63145482456882,13.32282518533097,73.86572583333334
2024-05-23,43.433917097159224,29.879536680492567,29.401105430492564,29.879536680492567,36.711934393441766,8.238738107689187,52.87269766666665
2024-05-24,34.63724755245289,17.984787469119546,30.660743135786213,34.63724755245289,30.294797364769952,12.6636526743936,44.31015375000001
2024-05-25,23.649229282313513,17.956218115646855,21.267013532313523,25.762004032313513,21.798370084141283,11.113797610709094,35.77292816666666
2024-05-26,20.878299239191623,13.783902405858282,9.993218155858294,20.878299239191623,18.15618541060663,6.0738546884770965,33.28136133333334
2024-05-27,8.196572463234997,8.196572463234997,6.9727653799016664,8.196572463234997,12.704787845103624,6.015192355941113,24.364383249999996
2024-05-28,27.069787060899422,27.069787060899422,19.739290977566093,26.254014644232754,24.14648492151269,11.693475914601265,36.611590166666666
2024-05-29,7.527420083584001,7.527420083584001,11.562787500250668,7.527420083584001,6.9100614893172985,10.075544378694788,21.17575741666667
2024-05-30,10.896053977466945,6.687430894133605,10.503359310800281,10.896053977466945,10.51598560533721,10.503359310800281,17.817875833333332
2024-06-02,14.24210173526596,4.618627818599295,13.743374651932625,14.24210173526596,14.422442722555946,10.1788845581906,20.792166333333334
2024-06-03,36.420893749212794,15.492187082546124,31.4187109992128,31.147805332546127,34.91829110752002,18.433457150382203,41.766232083333335
2024-06-04,40.30021156977579,20.249402236442453,38.00680006977579,40.30021156977579,37.361918296832286,11.279991795824966,46.42540258333334
2024-06-05,23.460647912356396,9.930588579023059,14.580850912356393,23.361438162356396,22.17217115349772,7.545086849142673,29.604316333333337
2024-06-06,12.456507608113675,3.2822193581136823,9.184854608113678,12.456507608113675,12.230736355120476,10.924862569553092,22.556195833333334
2024-06-07,8.274054053692122,4.309286553692125,7.167348970358788,8.274054053692122,8.198076690726587,7.167348970358788,15.221441166666672
2024-06-08,9.197627404861368,12.253785738194706,10.897238654861372,9.197627404861368,9.171974898587777,10.308656734272596,18.348615500000005
2024-06-09,7.132199550558314,7.341106133891644,6.608625967224977,7.132199550558314,6.951105057427239,6.26127213504281,14.3704275
2024-06-10,8.318110031057232,8.318110031057232,8.5875929477239,8.318110031057232,8.098354748963768,8.5875929477239,17.947616500000002
2024-06-11,13.579072980433882,11.052682397100549,8.490001813767217,13.586878063767212,11.279627954223027,8.490001813767217,19.008342
2024-06-12,27.29885979597091,27.02115896263758,23.325484212637576,27.29885979597091,27.285962703034233,16.421584984827096,32.03247091666667
2024-06-13,37.50808771946701,10.444133719466999,36.25165705280033,37.50808771946701,37.50808771946701,16.55046661988422,42.29070800000001
2024-06-14,22.044860060923114,22.044860060923114,23.991581727589782,26.33093214425645,26.33093214425645,11.8546561003724,31.751681833333336
2024-06-15,13.92588786694439,16.011812450277716,13.357731200277723,13.92588786694439,13.92588786694439,10.723358168597134,21.871627499999995
2024-06-16,27.044111509664045,28.23208500966404,27.148135092997364,27.044111509664045,28.78895634299737,15.618068330726352,34.73630258333333
2024-06-17,52.78721758330788,43.63919549997455,52.99636908330788,55.64888883330788,54.17017713004752,15.221558784277553,62.31232191666667
2024-06-18,53.54168139033982,46.92183322367315,53.54168139033982,46.21827947367315,47.59264724689031,14.694459041091227,62.341792416666664
2024-06-19,42.0522076343526,36.78975721768593,42.575349301019266,42.0522076343526,29.84589017614265,13.160102759898857,51.788655083333325
2024-06-20,65.69637651849705,65.69637651849705,63.778949268497044,65.69637651849705,54.87479831528303,13.649872323566147,75.667266
2024-06-21,87.21034940810065,87.21034940810065,85.48896274143398,87.21034940810065,74.95095391747118,13.149767557208524,98.72027750000001
2024-06-22,45.489904402160185,46.820647152160184,53.54433756882686,52.43490973549353,42.15288530635283,11.938283840363214,66.85406583333334
2024-06-23,34.5764093713925,24.786823454725834,26.041641454725834,34.5764093713925,27.01186349559006,9.019133350828461,47.65789591666666
2024-06-24,17.246018773533926,17.246018773533926,14.244298190200588,17.246018773533926,13.818106871038257,7.705735827762744,30.25307933333333
2024-06-25,34.254224811180165,34.254224811180165,31.04393056118016,34.8715951445135,30.21399929281916,15.462052420092204,47.39126650000001
2024-06-26,25.920008402517617,25.920008402517617,25.920008402517617,25.920008402517617,22.59133746822068,7.816261884302229,38.20173266666667
2024-06-27,12.913266530564783,13.138208530564789,13.138208530564789,12.89643403056479,12.033671526206021,7.931058536397123,25.012573416666662
2024-06-28,7.381198747721971,16.853711081055305,16.853711081055305,16.853711081055305,15.6266335070262,11.968533279646442,27.339440416666662
2024-06-29,28.366376668461207,27.43190950179454,27.821483668461212,28.147908418461206,20.85989200108543,14.271110367640448,37.06639883333333
2024-07-02,35.206790827027994,10.272294660361325,33.46253999369466,35.206790827027994,36.020811532599446,18.284281480453156,44.32847375
2024-07-03,38.96084076659334,19.203295433260013,34.28344543326002,39.27192901659335,31.099480581675316,13.011984974127506,46.313289999999995
2024-07-04,33.67833422101518,12.951093971015194,19.328804804348525,33.67833422101518,29.352294620294977,10.890847573337075,41.35303583333332
2024-07-05,47.77551543744866,25.62423310411532,41.97897460411533,47.77551543744866,45.59219765375299,12.987944093612992,55.15647941666668
2024-07-06,39.72126991984447,13.133132503177812,40.87970166984447,40.44033691984447,36.10476171791547,15.76971630482461,49.156097499999994
2024-07-07,50.371948837583595,15.986600087583607,47.30412867091694,50.371948837583595,46.12111108068487,16.686218540865795,59.90104483333333
2024-07-08,81.47395545156212,67.99178686822881,81.47395545156212,81.47395545156212,56.886875074458366,13.761461774718063,91.17782316666666
2024-07-09,77.33706150677227,96.8405498401056,87.41094184010558,96.8405498401056,75.47407850852902,13.497452077276495,108.66601508333333
2024-07-10,51.20490600943472,67.06135084276806,65.5984311761014,67.45250409276807,49.38366324040795,11.78172476086835,81.70586308333333
2024-07-11,48.97329849979683,41.144407249796835,47.45635349979683,47.45635349979683,32.96143933469773,13.32871428649035,64.06083016666668
2024-07-12,29.720961528966793,29.139549028966794,29.139549028966794,29.720961528966793,24.843499835704318,8.476888805998918,44.961709000000006
2024-07-13,43.17872713231578,41.81488771564911,39.577192382315786,41.58919313231578,37.44757907196618,14.57302759549905,58.293118583333325
2024-07-14,52.288424104653814,50.225075771320476,49.33531968798714,52.288424104653814,45.71450578870988,15.117192769345781,68.53070583333334
2024-07-15,166.16375115360944,166.5346350702761,153.76426457027605,166.16375115360944,133.57648817450556,17.26506142000015,182.52558866666666
2024-07-16,99.2674278921042,119.23783339210419,117.3808531421042,99.2674278921042,85.06668897636648,14.672235246038277,139.73600008333332
2024-07-17,33.31502519250628,27.910745025839624,32.899865359172935,27.316646025839624,19.42949566819381,8.73585823396361,54.61802875000001
2024-07-18,5.646394394023389,8.666288644023403,7.8165707273567335,5.646394394023389,4.649026034725441,2.12170454980547,29.628432583333346
2024-07-19,10.63115144746699,10.63115144746699,4.539197614133656,5.39455494746699,9.308969664151547,3.225446810194408,31.587921083333327
2024-07-20,2.794314595959321,2.794314595959321,-0.19093657070734338,2.794314595959321,3.1415430545407936,-0.1406329741863908,24.506490916666664
2024-07-21,21.20212536480871,21.67279036480871,17.71713669814205,21.20212536480871,20.08455727152355,10.231041252919832,42.85132658333333
2024-07-22,27.55224998973991,27.55224998973991,27.55224998973991,27.55224998973991,23.82436009454235,12.415911212277951,48.037327
2024-07-23,60.90875395294205,60.57183778627538,46.27944670294205,60.57183778627538,54.25221661824558,16.773989755455677,74.19018433333332
2024-07-24,38.74927165348359,33.83679948681692,32.72242923681693,38.74927165348359,33.08646562717297,10.13886022217394,47.66712691666666
2024-07-25,26.58781272705159,26.58781272705159,17.74117322705159,26.58781272705159,23.324913511812586,6.54856116587054,35.239286
2024-07-26,27.382472318721568,27.382472318721568,20.37320315205491,27.382472318721568,25.68442475213492,12.89609868773457,36.11924933333333
2024-07-27,21.79594532457661,21.280655824576613,22.70205090790993,21.280655824576613,20.59703251734705,14.9119774701234,31.64081066666666
2024-07-28,32.57138281944998,32.570028736116654,28.158623319449987,32.22960906944999,29.798112536761334,15.475172676166949,41.68194483333333
2024-07-29,42.3884157368906,42.3884157368906,32.337935153557275,41.7554347368906,35.86254892026111,16.57446301983929,51.50167166666666
2024-07-30,54.37827668847268,54.37827668847268,45.120476355139346,54.37827668847268,49.05814976644013,15.502316516231685,63.531344000000004
2024-08-02,53.17483280080519,25.011431717471865,51.868214634138525,53.17483280080519,46.226240359569196,14.041765701998905,72.62777249999999
2024-08-03,31.446129927470736,4.27515676080408,33.457498927470745,33.880076344137414,27.163022142112506,12.857027972414649,46.340165000000006
2024-08-04,36.20243202282392,14.268319356157264,35.67323593949059,35.797987856157256,31.697600508768282,16.066400013579482,49.97575941666666
2024-08-05,74.82027283216892,39.341439165502265,72.75234499883558,74.82027283216892,58.29911576611595,19.315168286024615,87.331685
2024-08-06,32.995348617677934,13.606788867677935,30.45225695101127,32.995348617677934,18.662973508235638,9.50625465984021,47.07806633333334
2024-08-07,8.339435504546625,-1.175179328786708,2.195057921213291,7.348965754546626,6.7170725435846785,1.4881622679013027,25.459062583333335
2024-08-08,16.214611545706656,16.214611545706656,15.537307295706665,16.214611545706656,14.814977319022294,10.93696289538549,29.125582249999994
2024-08-09,9.916137477974317,8.67054789464099,9.916137477974317,8.853086727974322,9.60594487909094,8.452779169587423,20.70254875
2024-08-10,16.47909988998359,16.47909988998359,10.877375723316923,16.47909988998359,15.763447148204907,10.763055577797397,27.038920166666664
2024-08-11,15.113960921410559,14.157762088077227,16.271845338077227,15.75957542141056,13.664411058478608,12.902729640363242,26.097498416666667
2024-08-12,30.064319205297544,30.785458788630876,24.96932570529755,30.785458788630876,28.294941207802083,16.415124898735264,39.56492766666666
2024-08-13,28.711472005586856,23.58674100558686,26.503093505586854,28.711472005586856,27.345047881140363,16.884527078796708,35.57967225
2024-08-14,35.10853394631749,16.94880302965082,30.258456362984155,35.10853394631749,34.87712711772158,18.901774720016622,40.974369916666674
2024-08-15,37.85483883855099,19.68884600521766,33.60851925521766,37.85483883855099,37.31747984775472,18.128213997455507,44.10793533333333
2024-08-16,37.626248707927196,37.626248707927196,22.924391041260527,37.626248707927196,36.643360151101426,9.894006286380547,44.221897000000006
2024-08-17,15.838206154681131,10.441254404681132,15.697585488014465,15.838206154681131,15.37581780227723,11.15452794105367,24.77466474999999
2024-08-18,14.567160783374803,14.172315950041465,13.676581283374802,14.02043161670813,14.752972033374807,12.339872892501711,21.628039333333334
2024-08-19,11.094488294228167,11.9222643775615,11.094488294228167,11.9222643775615,10.64648866875699,10.121440237872376,19.935889249999995
